curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,stage,doi,citation,figuretable,mismatch_A,notes
17,Development Rate,per capita per day,0.0636,Juvenile Development Rate,1/days,0.064,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0234,Juvenile Development Rate,1/days,0.023,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0339,Juvenile Development Rate,1/days,0.034,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0442,Juvenile Development Rate,1/days,0.044,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0537,Juvenile Development Rate,1/days,0.054,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0597,Juvenile Development Rate,1/days,0.06,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0568,Juvenile Development Rate,1/days,0.057,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Juvenile Survival,%,0,Juvenile Mortality Rate,proportion mortality/dev time,1,Tetranychus mcdanieli,terrestrial,spider mite,12.01337398,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,21.54229298,Juvenile Mortality Rate,proportion mortality/dev time,0.0201,Tetranychus mcdanieli,terrestrial,spider mite,14.00515877,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,70.02336808,Juvenile Mortality Rate,proportion mortality/dev time,0.0104,Tetranychus mcdanieli,terrestrial,spider mite,15.96977513,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,83.61404672,Juvenile Mortality Rate,proportion mortality/dev time,0.0101,Tetranychus mcdanieli,terrestrial,spider mite,19.98293888,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,73.34866948,Juvenile Mortality Rate,proportion mortality/dev time,0.024,Tetranychus mcdanieli,terrestrial,spider mite,23.96978322,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,86.93813524,Juvenile Mortality Rate,proportion mortality/dev time,0.0172,Tetranychus mcdanieli,terrestrial,spider mite,27.93261262,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,78.55311992,Juvenile Mortality Rate,proportion mortality/dev time,0.034,Tetranychus mcdanieli,terrestrial,spider mite,29.95447672,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,90.16640657,Juvenile Mortality Rate,proportion mortality/dev time,0.0151,Tetranychus mcdanieli,terrestrial,spider mite,31.90587275,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,86.84150946,Juvenile Mortality Rate,proportion mortality/dev time,0.0239,Tetranychus mcdanieli,terrestrial,spider mite,33.92264278,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,71.94941499,Juvenile Mortality Rate,proportion mortality/dev time,0.051,Tetranychus mcdanieli,terrestrial,spider mite,35.90072207,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Juvenile Survival,%,0,Juvenile Mortality Rate,proportion mortality/dev time,1,Tetranychus mcdanieli,terrestrial,spider mite,37.9360491,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Fig 1,yes,
17,Time to 50% mortality,days,0,Female Mortality Rate,1/days,1,Tetranychus mcdanieli,terrestrial,spider mite,10,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,32.5,Female Mortality Rate,1/days,0.0308,Tetranychus mcdanieli,terrestrial,spider mite,18,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Fecundity Rate,offspring/mother,0.8,Fecundity Rate,lifetime fecundity/longevity,0.0506,Tetraneura nigriabdominalis,terrestrial,aphid,10,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Fecundity Rate,offspring/mother,11.8,Fecundity Rate,lifetime fecundity/longevity,0.5064,Tetraneura nigriabdominalis,terrestrial,aphid,15,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Fecundity Rate,offspring/mother,21.4,Fecundity Rate,lifetime fecundity/longevity,1.297,Tetraneura nigriabdominalis,terrestrial,aphid,20,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Fecundity Rate,offspring/mother,29.8,Fecundity Rate,lifetime fecundity/longevity,1.9867,Tetraneura nigriabdominalis,terrestrial,aphid,25,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Fecundity Rate,offspring/mother,27.9,Fecundity Rate,lifetime fecundity/longevity,2.5135,Tetraneura nigriabdominalis,terrestrial,aphid,30,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Fecundity Rate,offspring/mother,0,Fecundity Rate,lifetime fecundity/longevity,0,Tetraneura nigriabdominalis,terrestrial,aphid,35,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Time to 50% mortality,days,34.5,Female Mortality Rate,1/days,0.029,Tetranychus mcdanieli,terrestrial,spider mite,21,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,32.5,Female Mortality Rate,1/days,0.0308,Tetranychus mcdanieli,terrestrial,spider mite,24,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,23,Female Mortality Rate,1/days,0.0435,Tetranychus mcdanieli,terrestrial,spider mite,27,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,28.2,Female Mortality Rate,1/days,0.0355,Tetranychus mcdanieli,terrestrial,spider mite,29,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,26.3,Female Mortality Rate,1/days,0.038,Tetranychus mcdanieli,terrestrial,spider mite,32,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,20.7,Female Mortality Rate,1/days,0.0483,Tetranychus mcdanieli,terrestrial,spider mite,35,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
17,Time to 50% mortality,days,0,Female Mortality Rate,1/days,1,Tetranychus mcdanieli,terrestrial,spider mite,38,Celsius,adult,10.1093/aesa/68.6.972,Tanigoshi et al. 1975. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). Ann. Entomol. Soc. Am. 68: 6,Table 1,yes,
18,Development Time,days,46.3,Juvenile Development Rate,1/days,0.0216,Tetraneura nigriabdominalis,terrestrial,aphid,10,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
18,Development Time,days,28.2,Juvenile Development Rate,1/days,0.0355,Tetraneura nigriabdominalis,terrestrial,aphid,15,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
18,Development Time,days,16.4,Juvenile Development Rate,1/days,0.061,Tetraneura nigriabdominalis,terrestrial,aphid,20,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
18,Development Time,days,10.8,Juvenile Development Rate,1/days,0.0926,Tetraneura nigriabdominalis,terrestrial,aphid,25,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
18,Development Time,days,8.5,Juvenile Development Rate,1/days,0.1176,Tetraneura nigriabdominalis,terrestrial,aphid,30,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
18,Development Time,days,10.2,Juvenile Development Rate,1/days,0.098,Tetraneura nigriabdominalis,terrestrial,aphid,35,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
19,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Tetranychus mcdanieli,terrestrial,spider mite,12.01337398,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,39,Juvenile Development Rate,1/days,0.0256,Tetranychus mcdanieli,terrestrial,spider mite,14.00515877,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,28.8,Juvenile Development Rate,1/days,0.0347,Tetranychus mcdanieli,terrestrial,spider mite,15.96977513,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,16.3,Juvenile Development Rate,1/days,0.0613,Tetranychus mcdanieli,terrestrial,spider mite,19.98293888,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,11.1,Juvenile Development Rate,1/days,0.0901,Tetranychus mcdanieli,terrestrial,spider mite,23.96978322,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,7.6,Juvenile Development Rate,1/days,0.1316,Tetranychus mcdanieli,terrestrial,spider mite,27.93261262,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,6.3,Juvenile Development Rate,1/days,0.1587,Tetranychus mcdanieli,terrestrial,spider mite,29.95447672,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,6.5,Juvenile Development Rate,1/days,0.1538,Tetranychus mcdanieli,terrestrial,spider mite,31.90587275,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,5.5,Juvenile Development Rate,1/days,0.1818,Tetranychus mcdanieli,terrestrial,spider mite,33.92264278,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,5.5,Juvenile Development Rate,1/days,0.1818,Tetranychus mcdanieli,terrestrial,spider mite,35.90072207,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
19,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Tetranychus mcdanieli,terrestrial,spider mite,37.9360491,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 2,yes,
20,Development Time,days,1000,Juvenile Development Rate,1/days,0,Culex annulirostris,aquatic,mosquito,10,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,1000,Juvenile Development Rate,1/days,0,Culex annulirostris,aquatic,mosquito,15,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,37,Juvenile Development Rate,1/days,0.027027027,Culex annulirostris,aquatic,mosquito,15,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,30,Juvenile Development Rate,1/days,0.033333333,Culex annulirostris,aquatic,mosquito,18,Celsius,juvenile,10.1093/jmedent/27.5.756,Rae 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the Ross River dam in tropical eastern Australia. J Med Entomol. 27: 5,Table 1,yes,
20,Development Time,days,25.3,Juvenile Development Rate,1/days,0.039525692,Culex annulirostris,aquatic,mosquito,20,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,16.82,Juvenile Development Rate,1/days,0.059453032,Culex annulirostris,aquatic,mosquito,20,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,11.75,Juvenile Development Rate,1/days,0.085106383,Culex annulirostris,aquatic,mosquito,24.5,Celsius,juvenile,10.1093/jmedent/27.5.756,Rae 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the Ross River dam in tropical eastern Australia. J Med Entomol. 27: 5,Table 1,yes,
20,Development Time,days,16.7,Juvenile Development Rate,1/days,0.05988024,Culex annulirostris,aquatic,mosquito,25,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,13.48,Juvenile Development Rate,1/days,0.074183976,Culex annulirostris,aquatic,mosquito,25,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,9.25,Juvenile Development Rate,1/days,0.108108108,Culex annulirostris,aquatic,mosquito,28.5,Celsius,juvenile,10.1093/jmedent/27.5.756,Rae 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the Ross River dam in tropical eastern Australia. J Med Entomol. 27: 5,Table 1,yes,
20,Development Time,days,10.8,Juvenile Development Rate,1/days,0.092592593,Culex annulirostris,aquatic,mosquito,30,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,9.25,Juvenile Development Rate,1/days,0.108108108,Culex annulirostris,aquatic,mosquito,30,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,6,Juvenile Development Rate,1/days,0.166666667,Culex annulirostris,aquatic,mosquito,35,Celsius,juvenile,10.1093/jmedent/27.5.756,Rae 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the Ross River dam in tropical eastern Australia. J Med Entomol. 27: 5,Table 1,yes,
20,Development Time,days,7.1,Juvenile Development Rate,1/days,0.14084507,Culex annulirostris,aquatic,mosquito,35,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,8.57,Juvenile Development Rate,1/days,0.116686114,Culex annulirostris,aquatic,mosquito,35,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
20,Development Time,days,1000,Juvenile Development Rate,1/days,0,Culex annulirostris,aquatic,mosquito,40,Celsius,juvenile,10.1111/j.1440-6055.1986.tb01092.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 2,yes,
20,Development Time,days,1000,Juvenile Development Rate,1/days,0,Culex annulirostris,aquatic,mosquito,40,Celsius,juvenile,10.1111/j.1442-9993.1980.tb01260.x ,McDonald et al 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5: 4,Table 1,yes,
23,Development Time,days,26,Juvenile Development Rate,1/days,0.038461538,Trichogramma bruni,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,13,Juvenile Development Rate,1/days,0.076923077,Trichogramma bruni,terrestrial,parasitoid wasp,20,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,10,Juvenile Development Rate,1/days,0.1,Trichogramma bruni,terrestrial,parasitoid wasp,25,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,9,Juvenile Development Rate,1/days,0.111111111,Trichogramma bruni,terrestrial,parasitoid wasp,28,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,9,Juvenile Development Rate,1/days,0.111111111,Trichogramma bruni,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,9,Juvenile Development Rate,1/days,0.111111111,Trichogramma bruni,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 2,yes,
23,Development Time,days,NA,Juvenile Development Rate,1/days,0,Trichogramma bruni,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 3,yes,
23,Development Time,days,13,Juvenile Development Rate,1/days,0.076923077,Trichogramma bruni,terrestrial,parasitoid wasp,20,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 3,yes,
23,Development Time,days,10.4,Juvenile Development Rate,1/days,0.096153846,Trichogramma bruni,terrestrial,parasitoid wasp,25,Celsius,juvenile,10.1079/BER2006429,Kalyebi et al. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera: Trichogrammatidae). Bull  Entomol Res. 96,Table 3,yes,
